date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,300992,泰福泵业,2,3288,-36,-12,21078,68729371.62,324,272,13951,51,0,3330,3223,3300,3300,362,220260131,300992,泰福泵业,2,3288,-36,-12,21078,68729371.62,324,272,13951,51,0,3330,3223,3300,3300,362,2
