date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,603797,联泰环保,2,500,204,10,81159,40185720,224,141,1902,110,1,500,489,490,490,88,220260131,603797,联泰环保,2,500,204,10,81159,40185720,224,141,1902,110,1,500,489,490,490,88,2
