date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,603110,东方材料,2,1675,109,18,68534,114159092,266,341,79182,75,1,1689,1645,1660,1657,484,220260131,603110,东方材料,2,1675,109,18,68534,114159092,266,341,79182,75,1,1689,1645,1660,1657,484,2
