date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,600791,京能置业,2,611,-177,-11,199524,121909511,772,441,-775,74,1,640,592,623,622,701,220260131,600791,京能置业,2,611,-177,-11,199524,121909511,772,441,-775,74,1,640,592,623,622,701,2
