date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,688265,南模生物,2,4675,117,54,8822,40943496,312,113,10213,77,1,4720,4576,4720,4621,214,220260131,688265,南模生物,2,4675,117,54,8822,40943496,312,113,10213,77,1,4720,4576,4720,4621,214,2
