date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,301165,锐捷网络,2,8117,374,293,87604,702894452.6,818,110,7117,77,0,8316,7676,7767,7824,1301,220260131,301165,锐捷网络,2,8117,374,293,87604,702894452.6,818,110,7117,77,0,8316,7676,7767,7824,1301,2
