date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,301468,博盈特焊,2,6700,469,300,101197,666721213.71,934,1349,15711,95,0,6828,6230,6346,6400,381,220260131,301468,博盈特焊,2,6700,469,300,101197,666721213.71,934,1349,15711,95,0,6828,6230,6346,6400,381,2
