date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,603153,上海建科,2,1754,11,2,19788,34625469,171,147,5126,96,1,1765,1735,1746,1752,198,220260131,603153,上海建科,2,1754,11,2,19788,34625469,171,147,5126,96,1,1765,1735,1746,1752,198,2
