date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,300378,鼎捷数智,2,5515,-335,-191,172499,953127921.18,482,640,21985,84,0,5697,5422,5642,5706,658,220260131,300378,鼎捷数智,2,5515,-335,-191,172499,953127921.18,482,640,21985,84,0,5697,5422,5642,5706,658,2
