date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,605060,联德股份,2,4366,102,44,95232,406385774,891,399,4431,123,1,4450,4065,4331,4322,434,220260131,605060,联德股份,2,4366,102,44,95232,406385774,891,399,4431,123,1,4450,4065,4331,4322,434,2
