date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,301035,润丰股份,2,8300,103,85,19102,157183007.97,392,68,1964,63,0,8350,8028,8213,8215,319,220260131,301035,润丰股份,2,8300,103,85,19102,157183007.97,392,68,1964,63,0,8350,8028,8213,8215,319,2
