date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,601666,平煤股份,2,859,-35,-3,493131,427354039,441,200,5689,122,1,888,850,870,862,92,220260131,601666,平煤股份,2,859,-35,-3,493131,427354039,441,200,5689,122,1,888,850,870,862,92,2
