date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,603323,苏农银行,2,502,-79,-4,288941,145582717,138,143,496,93,1,508,501,506,506,53,220260131,603323,苏农银行,2,502,-79,-4,288941,145582717,138,143,496,93,1,508,501,506,506,53,2
