date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,603169,兰石重装,2,1041,68,7,332793,346470548,290,255,91091,66,1,1052,1022,1022,1034,411,220260131,603169,兰石重装,2,1041,68,7,332793,346470548,290,255,91091,66,1,1052,1022,1022,1034,411,2
