date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,600150,中国船舶,2,3354,-298,-103,1059073,3575833137,434,141,3235,111,1,3471,3321,3460,3457,179,220260131,600150,中国船舶,2,3354,-298,-103,1059073,3575833137,434,141,3235,111,1,3471,3321,3460,3457,179,2
