date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,301163,宏德股份,2,3055,190,57,21910,66002947.85,410,400,5527,100,0,3068,2945,2992,2998,219,220260131,301163,宏德股份,2,3055,190,57,21910,66002947.85,410,400,5527,100,0,3068,2945,2992,2998,219,2
