date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,600356,恒丰纸业,2,985,824,75,232086,221557918,659,777,1488,492,1,988,928,935,910,110,220260131,600356,恒丰纸业,2,985,824,75,232086,221557918,659,777,1488,492,1,988,928,935,910,110,2
