date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,688032,禾迈股份,2,10319,-298,-317,15891,164925594,457,128,-16243,48,1,10685,10199,10600,10636,220,220260131,688032,禾迈股份,2,10319,-298,-317,15891,164925594,457,128,-16243,48,1,10685,10199,10600,10636,220,2
