date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,688148,芳源股份,2,875,-146,-13,192056,166186796,552,376,-2772,66,1,890,841,876,888,1541,220260131,688148,芳源股份,2,875,-146,-13,192056,166186796,552,376,-2772,66,1,890,841,876,888,1541,2
