date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,300549,优德精密,2,1902,193,36,29352,55349846,327,290,22291,91,0,1912,1851,1851,1866,460,220260131,300549,优德精密,2,1902,193,36,29352,55349846,327,290,22291,91,0,1912,1851,1851,1866,460,2
