date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,601038,一拖股份,2,1501,337,49,225681,337222380,496,308,1272,202,1,1518,1446,1450,1452,215,220260131,601038,一拖股份,2,1501,337,49,225681,337222380,496,308,1272,202,1,1518,1446,1450,1452,215,2
