date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,301205,联特科技,2,22300,985,2000,162434,3589999534.7,1356,2390,26529,144,0,22990,20238,20238,20300,1824,220260131,301205,联特科技,2,22300,985,2000,162434,3589999534.7,1356,2390,26529,144,0,22990,20238,20238,20300,1824,2
