date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,603916,苏博特,2,1320,-776,-111,545753,728618645,999,1298,4484,106,1,1431,1288,1431,1431,134,220260131,603916,苏博特,2,1320,-776,-111,545753,728618645,999,1298,4484,106,1,1431,1288,1431,1431,134,2
