date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,600011,华能国际,2,706,-14,-1,564117,397739739,170,51,560,59,1,710,698,705,707,166,220260131,600011,华能国际,2,706,-14,-1,564117,397739739,170,51,560,59,1,710,698,705,707,166,2
