date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,600107,ST尔雅,2,601,507,29,69538,41485295,507,193,-4548,80,1,601,572,581,572,474,220260131,600107,ST尔雅,2,601,507,29,69538,41485295,507,193,-4548,80,1,601,572,581,572,474,2
