date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,603416,信捷电气,2,5510,110,60,35156,191778538,439,252,3604,87,1,5555,5316,5420,5450,329,220260131,603416,信捷电气,2,5510,110,60,35156,191778538,439,252,3604,87,1,5555,5316,5420,5450,329,2
