date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,600482,中国动力,2,2608,-87,-23,407335,1060650557,494,181,3650,80,1,2662,2532,2616,2631,147,220260131,600482,中国动力,2,2608,-87,-23,407335,1060650557,494,181,3650,80,1,2662,2532,2616,2631,147,2
