date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,600189,泉阳泉,2,835,-24,-2,193557,161271403,299,271,18153,59,1,847,822,837,837,483,220260131,600189,泉阳泉,2,835,-24,-2,193557,161271403,299,271,18153,59,1,847,822,837,837,483,2
