date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,688008,澜起科技,2,18185,1213,1967,914321,15888889058,1583,798,9579,137,1,18588,16020,16048,16218,1696,220260131,688008,澜起科技,2,18185,1213,1967,914321,15888889058,1583,798,9579,137,1,18588,16020,16048,16218,1696,2
