date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260201,688689,银河微电,2,3402,681,217,60229,198930843,1036,467,7105,122,1,3460,3130,3180,3185,363,2
